Timestamp,Src_IP,Dst_IP,Src_Port,Dst_Port,Protocol,Packet_Size,TTL,Flags,Attack_Type
1743394038.852101,192.168.246.25,140.82.114.21,62118,443,6,54,64,R,Normal
1743394039.0446908,192.168.246.25,3.232.23.116,61974,443,6,54,64,A,Normal
1743394039.314858,192.168.246.25,190.213.97.105,51413,6881,17,100,64,N/A,Normal
1743394039.31801,192.168.246.25,195.154.172.179,51413,51506,17,100,64,N/A,Normal
1743394039.32346,192.168.246.25,69.50.95.40,51413,10077,17,100,64,N/A,Normal
1743394039.377523,3.232.23.116,192.168.246.25,443,61974,6,66,239,A,Normal
1743394039.570503,195.154.172.179,192.168.246.25,51506,51413,17,91,50,N/A,Normal
1743394039.626286,69.50.95.40,192.168.246.25,10077,51413,17,91,240,N/A,Normal
1743394039.7149389,190.213.97.105,192.168.246.25,6881,51413,17,121,107,N/A,Normal
1743394039.815906,192.168.246.25,192.168.246.48,58048,8009,6,176,64,PA,Normal
1743394039.8183732,192.168.246.48,192.168.246.25,8009,58048,6,176,64,PA,Normal
1743394039.820488,192.168.246.25,192.168.246.48,58048,8009,6,66,64,A,Normal
1743394040.1731572,192.168.246.25,20.189.172.32,62119,443,6,78,64,S,Normal
1743394040.302751,192.168.246.25,54.191.64.170,58195,443,6,101,64,PA,Normal
1743394040.403584,192.168.246.25,192.168.246.255,57621,57621,17,86,64,N/A,Normal
1743394040.497369,20.189.172.32,192.168.246.25,443,62119,6,62,101,SA,Normal
1743394040.500271,192.168.246.25,20.189.172.32,62119,443,6,54,64,R,Normal
1743394040.629865,54.191.64.170,192.168.246.25,443,58195,6,97,240,PA,Normal
1743394040.6323159,192.168.246.25,54.191.64.170,58195,443,6,66,64,A,Normal
1743394041.780952,104.199.241.202,192.168.246.25,4070,58171,6,77,57,PA,Normal
1743394041.783099,192.168.246.25,104.199.241.202,58171,4070,6,66,64,A,Normal
1743394042.696167,192.168.246.210,192.168.246.50,80,1546,6,58,64,SA,Normal
1743394042.701016,192.168.246.210,192.168.246.50,80,1547,6,58,64,SA,Normal
1743394042.838304,192.168.246.210,192.168.246.50,80,1548,6,58,64,SA,Normal
1743394042.841677,192.168.246.210,192.168.246.50,80,1549,6,58,64,SA,Normal
1743394042.84814,192.168.246.210,192.168.246.50,80,1550,6,58,64,SA,Normal
1743394042.8550909,192.168.246.210,192.168.246.50,80,1551,6,58,64,SA,Normal
1743394042.8613179,192.168.246.210,192.168.246.50,80,1552,6,58,64,SA,Normal
1743394042.931259,192.168.246.210,192.168.246.50,80,1553,6,58,64,SA,Normal
1743394042.9591959,192.168.246.210,192.168.246.50,80,1554,6,58,64,SA,Normal
1743394042.9693959,192.168.246.210,192.168.246.50,80,1555,6,58,64,SA,Normal
1743394042.977879,192.168.246.210,192.168.246.50,80,33216,6,58,64,SA,Normal
1743394042.984478,192.168.246.50,192.168.246.210,1546,80,6,54,64,R,Nmap SYN Scan
1743394042.9979599,192.168.246.50,192.168.246.210,1547,80,6,54,64,R,Nmap SYN Scan
1743394043.011868,192.168.246.50,192.168.246.210,1548,80,6,54,64,R,Nmap SYN Scan
1743394043.018205,192.168.246.50,192.168.246.210,1549,80,6,54,64,R,Nmap SYN Scan
1743394043.023107,192.168.246.50,192.168.246.210,1550,80,6,54,64,R,Nmap SYN Scan
1743394043.027306,192.168.246.50,192.168.246.210,1551,80,6,54,64,R,Nmap SYN Scan
1743394043.031741,192.168.246.50,192.168.246.210,1552,80,6,54,64,R,Nmap SYN Scan
1743394043.0363882,192.168.246.50,192.168.246.210,1553,80,6,54,64,R,Nmap SYN Scan
1743394043.0406332,192.168.246.50,192.168.246.210,1554,80,6,54,64,R,Nmap SYN Scan
1743394043.043972,192.168.246.50,192.168.246.210,1555,80,6,54,64,R,Nmap SYN Scan
1743394043.0472069,192.168.246.50,192.168.246.210,33216,80,6,54,64,R,Nmap SYN Scan
1743394043.2806022,192.168.246.210,192.168.246.50,80,1556,6,58,64,SA,Normal
1743394043.2855759,192.168.246.210,192.168.246.50,80,1557,6,58,64,SA,Normal
1743394043.290581,192.168.246.210,192.168.246.50,80,1558,6,58,64,SA,Normal
1743394043.294014,192.168.246.210,192.168.246.50,80,1559,6,58,64,SA,Normal
1743394043.305582,192.168.246.210,192.168.246.50,80,1560,6,58,64,SA,Normal
1743394043.312432,192.168.246.210,192.168.246.50,80,1561,6,58,64,SA,Normal
1743394043.31745,192.168.246.210,192.168.246.50,80,1562,6,58,64,SA,Normal
1743394043.319621,192.168.246.210,192.168.246.50,80,1563,6,58,64,SA,Normal
1743394043.3229198,192.168.246.210,192.168.246.50,80,1564,6,58,64,SA,Normal
1743394043.3269582,192.168.246.210,192.168.246.50,80,1565,6,58,64,SA,Normal
1743394043.331448,192.168.246.210,192.168.246.50,80,1566,6,58,64,SA,Normal
1743394043.3364139,192.168.246.210,192.168.246.50,80,1567,6,58,64,SA,Normal
1743394043.339067,192.168.246.210,192.168.246.50,80,1568,6,58,64,SA,Normal
1743394043.3425071,192.168.246.210,192.168.246.50,80,1569,6,58,64,SA,Normal
1743394043.346684,192.168.246.210,192.168.246.50,80,1570,6,58,64,SA,Normal
1743394043.3496802,192.168.246.210,192.168.246.50,80,1571,6,58,64,SA,Normal
1743394043.354464,192.168.246.210,192.168.246.50,80,1572,6,58,64,SA,Normal
1743394043.3583748,192.168.246.210,192.168.246.50,80,1573,6,58,64,SA,Normal
1743394043.3955798,192.168.246.210,192.168.246.50,80,1574,6,58,64,SA,Normal
1743394043.403332,192.168.246.210,192.168.246.50,80,1575,6,58,64,SA,Normal
1743394043.4106162,192.168.246.210,192.168.246.50,80,1576,6,58,64,SA,Normal
1743394043.419318,192.168.246.210,192.168.246.50,80,1577,6,58,64,SA,Normal
1743394043.423578,192.168.246.25,54.157.194.5,62122,443,6,78,64,S,Normal
1743394043.4326441,192.168.246.25,54.157.194.5,62123,443,6,78,64,S,Normal
1743394043.461974,192.168.246.50,192.168.246.210,1556,80,6,54,64,R,Nmap SYN Scan
1743394043.465098,192.168.246.50,192.168.246.210,1557,80,6,54,64,R,Nmap SYN Scan
1743394043.473343,192.168.246.50,192.168.246.210,1558,80,6,54,64,R,Nmap SYN Scan
1743394043.4879239,192.168.246.50,192.168.246.210,1559,80,6,54,64,R,Nmap SYN Scan
1743394043.490932,192.168.246.50,192.168.246.210,1560,80,6,54,64,R,Nmap SYN Scan
1743394043.4993331,192.168.246.50,192.168.246.210,1561,80,6,54,64,R,Nmap SYN Scan
1743394043.510782,192.168.246.50,192.168.246.210,1562,80,6,54,64,R,Nmap SYN Scan
1743394043.513833,192.168.246.50,192.168.246.210,1563,80,6,54,64,R,Nmap SYN Scan
1743394043.5229561,192.168.246.50,192.168.246.210,1564,80,6,54,64,R,Nmap SYN Scan
1743394043.527274,192.168.246.50,192.168.246.210,1565,80,6,54,64,R,Nmap SYN Scan
1743394043.540492,192.168.246.50,192.168.246.210,1566,80,6,54,64,R,Nmap SYN Scan
1743394043.5460322,192.168.246.50,192.168.246.210,1567,80,6,54,64,R,Nmap SYN Scan
1743394043.553654,192.168.246.50,192.168.246.210,1568,80,6,54,64,R,Nmap SYN Scan
1743394043.560746,192.168.246.50,192.168.246.210,1569,80,6,54,64,R,Nmap SYN Scan
1743394043.573149,192.168.246.50,192.168.246.210,1570,80,6,54,64,R,Nmap SYN Scan
1743394043.5779278,192.168.246.50,192.168.246.210,1571,80,6,54,64,R,Nmap SYN Scan
1743394043.5817401,192.168.246.50,192.168.246.210,1572,80,6,54,64,R,Nmap SYN Scan
1743394043.5882912,192.168.246.50,192.168.246.210,1573,80,6,54,64,R,Nmap SYN Scan
1743394043.5969799,192.168.246.50,192.168.246.210,1574,80,6,54,64,R,Nmap SYN Scan
1743394043.6057339,192.168.246.50,192.168.246.210,1575,80,6,54,64,R,Nmap SYN Scan
1743394043.6095622,192.168.246.50,192.168.246.210,1576,80,6,54,64,R,Nmap SYN Scan
1743394043.620877,192.168.246.50,192.168.246.210,1577,80,6,54,64,R,Nmap SYN Scan
1743394043.637662,192.168.246.25,142.250.196.174,64903,443,17,1292,64,N/A,Normal
1743394043.643797,192.168.246.25,142.250.196.174,64903,443,17,1292,64,N/A,Normal
1743394043.653237,192.168.246.25,142.250.196.174,64903,443,17,123,64,N/A,Normal
1743394043.6573,192.168.246.25,142.250.196.174,64903,443,17,1288,64,N/A,Normal
1743394043.66465,192.168.246.25,142.250.196.174,64903,443,17,1292,64,N/A,Normal
1743394043.674304,192.168.246.25,142.250.196.174,64903,443,17,1292,64,N/A,Normal
1743394043.68014,192.168.246.25,142.250.196.174,64903,443,17,667,64,N/A,Normal
1743394043.706124,192.168.246.25,142.250.196.174,64903,443,17,128,64,N/A,Normal
1743394043.711692,142.250.196.174,192.168.246.25,443,64903,17,82,58,N/A,Normal
1743394043.714983,142.250.196.174,192.168.246.25,443,64903,17,1292,58,N/A,Normal
1743394043.7248719,142.250.196.174,192.168.246.25,443,64903,17,1292,58,N/A,Normal
1743394043.757496,192.168.246.25,142.250.196.174,64903,443,17,1292,64,N/A,Normal
1743394043.764676,142.250.196.174,192.168.246.25,443,64903,17,338,58,N/A,Normal
1743394043.777672,142.250.196.174,192.168.246.25,443,64903,17,994,58,N/A,Normal
1743394043.788464,142.250.196.174,192.168.246.25,443,64903,17,67,58,N/A,Normal
1743394043.796682,142.250.196.174,192.168.246.25,443,64903,17,64,58,N/A,Normal
1743394043.8033159,192.168.246.25,142.250.196.174,64903,443,17,120,64,N/A,Normal
1743394043.808251,192.168.246.25,142.250.196.174,64903,443,17,73,64,N/A,Normal
1743394043.8128388,192.168.246.25,142.250.196.174,64903,443,17,74,64,N/A,Normal
1743394043.82059,192.168.246.25,54.157.194.5,62124,443,6,78,64,S,Normal
1743394043.83109,54.157.194.5,192.168.246.25,443,62123,6,74,238,SA,Normal
1743394043.842012,192.168.246.25,54.157.194.5,62123,443,6,66,64,A,Normal
1743394043.847272,192.168.246.25,54.157.194.5,62123,443,6,1414,64,A,Normal
1743394043.856553,192.168.246.25,54.157.194.5,62123,443,6,546,64,PA,Normal
1743394043.8598468,142.250.196.174,192.168.246.25,443,64903,17,162,58,N/A,Normal
1743394043.8681889,54.157.194.5,192.168.246.25,443,62122,6,74,238,SA,Normal
1743394043.872664,192.168.246.25,54.157.194.5,62122,443,6,66,64,A,Normal
1743394043.876868,192.168.246.25,54.157.194.5,62122,443,6,1414,64,A,Normal
1743394043.887029,192.168.246.25,54.157.194.5,62122,443,6,610,64,PA,Normal
1743394043.8920162,192.168.246.25,142.250.196.174,64903,443,17,74,64,N/A,Normal
1743394043.935897,192.168.246.25,142.250.196.174,64903,443,17,71,64,N/A,Normal
1743394043.9694452,54.157.194.5,192.168.246.25,443,62124,6,74,238,SA,Normal
1743394043.972338,192.168.246.25,54.157.194.5,62124,443,6,66,64,A,Normal
1743394043.975627,192.168.246.25,54.157.194.5,62124,443,6,1414,64,A,Normal
1743394043.9784582,192.168.246.25,54.157.194.5,62124,443,6,546,64,PA,Normal
1743394044.034763,54.157.194.5,192.168.246.25,443,62123,6,66,238,A,Normal
1743394044.037291,142.250.196.174,192.168.246.25,443,64903,17,67,58,N/A,Normal
1743394044.054702,54.157.194.5,192.168.246.25,443,62123,6,66,238,A,Normal
1743394044.057627,54.157.194.5,192.168.246.25,443,62123,6,162,238,PA,Normal
1743394044.0613382,54.157.194.5,192.168.246.25,443,62123,6,72,238,PA,Normal
1743394044.063957,54.157.194.5,192.168.246.25,443,62123,6,111,238,PA,Normal
1743394044.075115,192.168.246.25,54.157.194.5,62123,443,6,66,64,A,Normal
1743394044.082828,192.168.246.25,54.157.194.5,62123,443,6,66,64,A,Normal
1743394044.089461,192.168.246.25,54.157.194.5,62123,443,6,66,64,A,Normal
1743394044.092212,192.168.246.25,54.157.194.5,62123,443,6,117,64,PA,Normal
1743394044.096583,192.168.246.25,54.157.194.5,62123,443,6,704,64,PA,Normal
1743394044.1003919,54.157.194.5,192.168.246.25,443,62122,6,66,238,A,Normal
1743394044.106603,54.157.194.5,192.168.246.25,443,62122,6,162,238,PA,Normal
1743394044.109344,54.157.194.5,192.168.246.25,443,62122,6,72,238,PA,Normal
1743394044.113482,54.157.194.5,192.168.246.25,443,62122,6,111,238,PA,Normal
1743394044.120972,192.168.246.25,54.157.194.5,62122,443,6,66,64,A,Normal
1743394044.124278,192.168.246.25,54.157.194.5,62122,443,6,66,64,A,Normal
1743394044.1336792,192.168.246.25,54.157.194.5,62122,443,6,66,64,A,Normal
1743394044.139671,192.168.246.25,54.157.194.5,62122,443,6,117,64,PA,Normal
1743394044.1437361,192.168.246.25,54.157.194.5,62122,443,6,704,64,PA,Normal
1743394044.148875,142.250.196.174,192.168.246.25,443,64903,17,1292,58,N/A,Normal
1743394044.1553762,142.250.196.174,192.168.246.25,443,64903,17,177,58,N/A,Normal
1743394044.158968,192.168.246.25,142.250.196.174,64903,443,17,77,64,N/A,Normal
1743394044.164115,142.250.196.174,192.168.246.25,443,64903,17,245,58,N/A,Normal
1743394044.171525,192.168.246.25,142.250.206.78,50093,443,17,1292,64,N/A,Normal
1743394044.1766021,192.168.246.25,142.250.206.78,50093,443,17,1292,64,N/A,Normal
1743394044.189732,192.168.246.25,142.250.206.78,50093,443,17,1292,64,N/A,Normal
1743394044.1945322,192.168.246.25,142.250.206.78,50093,443,17,124,64,N/A,Normal
1743394044.198817,192.168.246.25,142.250.196.174,64903,443,17,74,64,N/A,Normal
1743394044.206819,142.250.206.78,192.168.246.25,443,50093,17,82,57,N/A,Normal
1743394044.211307,142.250.206.78,192.168.246.25,443,50093,17,82,57,N/A,Normal
1743394044.2152069,142.250.206.78,192.168.246.25,443,50093,17,1292,57,N/A,Normal
1743394044.226762,142.250.206.78,192.168.246.25,443,50093,17,1292,57,N/A,Normal
1743394044.233918,142.250.196.174,192.168.246.25,443,64903,17,66,58,N/A,Normal
1743394044.279973,142.250.206.78,192.168.246.25,443,50093,17,1292,57,N/A,Normal
1743394044.28439,142.250.206.78,192.168.246.25,443,50093,17,351,57,N/A,Normal
1743394044.288814,142.250.206.78,192.168.246.25,443,50093,17,983,57,N/A,Normal
1743394044.291796,142.250.206.78,192.168.246.25,443,50093,17,66,57,N/A,Normal
1743394044.296789,142.250.206.78,192.168.246.25,443,50093,17,88,57,N/A,Normal
1743394044.303,192.168.246.25,142.250.206.78,50093,443,17,120,64,N/A,Normal
1743394044.306377,192.168.246.25,142.250.206.78,50093,443,17,73,64,N/A,Normal
1743394044.3113909,192.168.246.25,142.250.206.78,50093,443,17,1288,64,N/A,Normal
1743394044.320183,192.168.246.25,142.250.206.78,50093,443,17,1292,64,N/A,Normal
1743394044.323013,192.168.246.25,142.250.206.78,50093,443,17,1292,64,N/A,Normal
1743394044.3271239,192.168.246.25,142.250.206.78,50093,443,17,251,64,N/A,Normal
1743394044.332596,192.168.246.25,142.250.206.78,50093,443,17,374,64,N/A,Normal
1743394044.340032,54.157.194.5,192.168.246.25,443,62124,6,66,238,A,Normal
1743394044.342827,54.157.194.5,192.168.246.25,443,62124,6,162,238,PA,Normal
1743394044.3456771,54.157.194.5,192.168.246.25,443,62124,6,117,238,PA,Normal
1743394044.348989,192.168.246.25,54.157.194.5,62124,443,6,66,64,A,Normal
1743394044.355051,192.168.246.25,54.157.194.5,62124,443,6,66,64,A,Normal
1743394044.357841,192.168.246.25,54.157.194.5,62124,443,6,117,64,PA,Normal
1743394044.360873,142.250.206.78,192.168.246.25,443,50093,17,162,57,N/A,Normal
1743394044.3643782,142.250.206.78,192.168.246.25,443,50093,17,67,57,N/A,Normal
1743394044.3727832,142.250.206.78,192.168.246.25,443,50093,17,67,57,N/A,Normal
1743394044.378176,142.250.206.78,192.168.246.25,443,50093,17,67,57,N/A,Normal
1743394044.387907,142.250.206.78,192.168.246.25,443,50093,17,71,57,N/A,Normal
1743394044.391716,192.168.246.25,142.250.206.78,50093,443,17,73,64,N/A,Normal
1743394044.3956852,54.157.194.5,192.168.246.25,443,62123,6,66,238,A,Normal
1743394044.399186,54.157.194.5,192.168.246.25,443,62123,6,66,238,A,Normal
1743394044.4066072,54.157.194.5,192.168.246.25,443,62123,6,797,238,PA,Normal
1743394044.4099221,192.168.246.25,54.157.194.5,62123,443,6,66,64,A,Normal
1743394044.414313,192.168.246.25,54.157.194.5,62124,443,6,867,64,PA,Normal
1743394044.417707,54.157.194.5,192.168.246.25,443,62122,6,66,238,A,Normal
1743394044.4244192,54.157.194.5,192.168.246.25,443,62122,6,66,238,A,Normal
1743394044.4280279,54.157.194.5,192.168.246.25,443,62122,6,797,238,PA,Normal
1743394044.4326,192.168.246.25,54.157.194.5,62122,443,6,66,64,A,Normal
1743394044.440195,192.168.246.25,54.157.194.5,62123,443,6,867,64,PA,Normal
1743394044.53135,192.168.246.25,142.250.206.78,50093,443,17,71,64,N/A,Normal
1743394044.5830889,54.157.194.5,192.168.246.25,443,62124,6,66,238,A,Normal
1743394044.647844,142.250.206.78,192.168.246.25,443,50093,17,66,57,N/A,Normal
1743394044.676883,142.250.206.78,192.168.246.25,443,50093,17,605,57,N/A,Normal
1743394044.679104,142.250.206.78,192.168.246.25,443,50093,17,63,57,N/A,Normal
1743394044.684309,192.168.246.25,142.250.206.78,50093,443,17,77,64,N/A,Normal
1743394044.694344,54.157.194.5,192.168.246.25,443,62124,6,66,238,A,Normal
1743394044.69745,54.157.194.5,192.168.246.25,443,62124,6,1414,238,A,Normal
1743394044.705707,54.157.194.5,192.168.246.25,443,62124,6,127,238,PA,Normal
1743394044.7086132,192.168.246.25,54.157.194.5,62124,443,6,66,64,A,Normal
1743394044.7121952,192.168.246.25,54.157.194.5,62124,443,6,66,64,A,Normal
1743394044.715167,54.157.194.5,192.168.246.25,443,62123,6,1414,238,A,Normal
1743394044.721272,54.157.194.5,192.168.246.25,443,62123,6,127,238,PA,Normal
1743394044.724276,192.168.246.25,54.157.194.5,62123,443,6,66,64,A,Normal
1743394044.7274182,192.168.246.25,54.157.194.5,62123,443,6,66,64,A,Normal
1743394044.791051,142.250.206.78,192.168.246.25,443,50093,17,66,57,N/A,Normal
1743394044.816811,192.168.246.25,192.168.246.48,58048,8009,6,176,64,PA,Normal
1743394044.821232,192.168.246.48,192.168.246.25,8009,58048,6,176,64,PA,Normal
1743394044.8269281,192.168.246.25,192.168.246.48,58048,8009,6,66,64,A,Normal
1743394049.109399,192.168.246.210,192.168.246.50,80,33215,6,58,64,SA,Normal
1743394049.113148,192.168.246.210,192.168.246.50,80,33047,6,58,64,SA,Normal
1743394049.119174,192.168.246.210,192.168.246.50,80,38340,6,58,64,SA,Normal
1743394049.141647,192.168.246.25,35.175.37.144,58216,443,6,54,64,A,Normal
1743394049.194405,192.168.246.50,192.168.246.210,33215,80,6,54,64,R,Nmap SYN Scan
1743394049.196834,192.168.246.50,192.168.246.210,33047,80,6,54,64,R,Nmap SYN Scan
1743394049.20177,192.168.246.50,192.168.246.210,38340,80,6,54,64,R,Nmap SYN Scan
1743394049.307383,192.168.246.25,34.237.73.95,58172,443,6,307,64,PA,Normal
1743394049.4985101,35.175.37.144,192.168.246.25,443,58216,6,66,239,A,Normal
1743394049.617603,34.237.73.95,192.168.246.25,443,58172,6,328,110,PA,Normal
1743394049.61986,192.168.246.25,34.237.73.95,58172,443,6,66,64,A,Normal
1743394049.8266308,192.168.246.25,192.168.246.48,58048,8009,6,176,64,PA,Normal
1743394049.9095051,192.168.246.48,192.168.246.25,8009,58048,6,176,64,PA,Normal
1743394049.913219,192.168.246.25,192.168.246.48,58048,8009,6,66,64,A,Normal
1743394052.4098911,192.168.246.25,3.232.23.116,61968,443,6,54,64,A,Normal
1743394052.77533,3.232.23.116,192.168.246.25,443,61968,6,66,239,A,Normal
1743394052.807724,192.168.246.25,45.87.251.131,51413,46402,17,152,64,N/A,Normal
1743394053.185239,45.87.251.131,192.168.246.25,46402,51413,17,340,47,N/A,Normal
1743394054.3578749,192.168.246.210,192.168.246.50,80,38497,6,58,64,SA,Normal
1743394054.910579,192.168.246.25,192.168.246.48,58048,8009,6,176,64,PA,Normal
1743394054.951977,192.168.246.48,192.168.246.25,8009,58048,6,176,64,PA,Normal
1743394054.955123,192.168.246.25,192.168.246.48,58048,8009,6,66,64,A,Normal
1743394058.559102,192.168.246.210,192.168.246.50,80,3605,6,58,64,SA,Normal
1743394058.563493,192.168.246.210,192.168.246.50,80,3606,6,58,64,SA,Normal
1743394058.571896,192.168.246.210,192.168.246.50,80,3607,6,58,64,SA,Normal
1743394058.5801191,192.168.246.210,192.168.246.50,80,3608,6,58,64,SA,Normal
1743394058.58273,192.168.246.210,192.168.246.50,80,3609,6,58,64,SA,Normal
1743394058.586702,192.168.246.210,192.168.246.50,80,3610,6,58,64,SA,Normal
1743394058.589291,192.168.246.210,192.168.246.50,80,3611,6,58,64,SA,Normal
1743394058.5947452,192.168.246.210,192.168.246.50,80,3612,6,58,64,SA,Normal
1743394058.597156,192.168.246.210,192.168.246.50,80,3613,6,58,64,SA,Normal
1743394058.6005068,192.168.246.210,192.168.246.50,80,3614,6,58,64,SA,Normal
1743394058.6030772,192.168.246.210,192.168.246.50,80,3615,6,58,64,SA,Normal
1743394058.60653,192.168.246.210,192.168.246.50,80,3616,6,58,64,SA,Normal
1743394058.6123142,192.168.246.210,192.168.246.50,80,3617,6,58,64,SA,Normal
1743394058.7605171,192.168.246.210,192.168.246.50,80,3686,6,58,64,SA,Normal
1743394059.953681,192.168.246.25,192.168.246.48,58048,8009,6,176,64,PA,Normal
1743394059.9626088,192.168.246.48,192.168.246.25,8009,58048,6,176,64,PA,Normal
1743394059.967038,192.168.246.25,192.168.246.48,58048,8009,6,66,64,A,Normal
1743394060.713154,192.168.246.25,218.102.217.230,51413,17026,17,136,64,N/A,Normal
1743394060.902006,218.102.217.230,192.168.246.25,17026,51413,17,310,103,N/A,Normal
1743394060.9089952,192.168.246.25,89.134.14.177,51413,8029,17,100,64,N/A,Normal
1743394061.117832,192.168.246.210,192.168.246.50,80,14724,6,58,64,SA,Normal
1743394061.175918,89.134.14.177,192.168.246.25,8029,51413,17,91,45,N/A,Normal
1743394063.834712,34.237.73.95,192.168.246.25,443,58172,6,90,110,PA,Normal
1743394063.837131,192.168.246.25,34.237.73.95,58172,443,6,66,64,A,Normal
1743394063.839838,192.168.246.25,34.237.73.95,58172,443,6,94,64,PA,Normal
1743394064.011474,192.168.246.210,192.168.246.50,80,26297,6,58,64,SA,Normal
1743394064.1444402,34.237.73.95,192.168.246.25,443,58172,6,90,110,PA,Normal
1743394064.147188,192.168.246.25,34.237.73.95,58172,443,6,78,64,A,Normal
1743394064.204011,34.237.73.95,192.168.246.25,443,58172,6,66,110,A,Normal
1743394064.961766,192.168.246.25,192.168.246.48,58048,8009,6,176,64,PA,Normal
1743394064.966314,192.168.246.48,192.168.246.25,8009,58048,6,176,64,PA,Normal
1743394064.9713988,192.168.246.25,192.168.246.48,58048,8009,6,66,64,A,Normal
1743394065.300954,192.168.246.25,34.237.73.95,58172,443,6,307,64,PA,Normal
1743394065.678684,34.237.73.95,192.168.246.25,443,58172,6,66,110,A,Normal
1743394065.681364,34.237.73.95,192.168.246.25,443,58172,6,328,110,PA,Normal
1743394065.6839051,192.168.246.25,34.237.73.95,58172,443,6,66,64,A,Normal
1743394067.3091772,192.168.246.25,142.250.196.174,64903,443,17,681,64,N/A,Normal
1743394067.472084,142.250.196.174,192.168.246.25,443,64903,17,70,58,N/A,Normal
1743394067.504821,192.168.246.25,142.250.196.174,64903,443,17,74,64,N/A,Normal
1743394067.677119,192.168.246.25,142.250.196.174,64903,443,17,71,64,N/A,Normal
1743394067.8065228,142.250.196.174,192.168.246.25,443,64903,17,66,58,N/A,Normal
1743394067.918731,192.168.246.210,192.168.246.50,80,1381,6,58,64,SA,Normal
1743394068.008375,192.168.246.25,142.250.196.174,64903,443,17,71,64,N/A,Normal
1743394068.015551,142.250.196.174,192.168.246.25,443,64903,17,1288,58,N/A,Normal
1743394068.019922,142.250.196.174,192.168.246.25,443,64903,17,75,58,N/A,Normal
1743394068.0234659,142.250.196.174,192.168.246.25,443,64903,17,139,58,N/A,Normal
1743394068.0260532,192.168.246.25,142.250.196.174,64903,443,17,77,64,N/A,Normal
1743394068.033895,192.168.246.25,142.250.206.78,50093,443,17,618,64,N/A,Normal
1743394068.039735,192.168.246.25,142.250.196.174,64903,443,17,74,64,N/A,Normal
1743394068.109226,142.250.196.174,192.168.246.25,443,64903,17,65,58,N/A,Normal
1743394068.1361191,142.250.206.78,192.168.246.25,443,50093,17,70,57,N/A,Normal
1743394068.163841,192.168.246.25,142.250.206.78,50093,443,17,74,64,N/A,Normal
1743394068.341828,192.168.246.25,142.250.206.78,50093,443,17,71,64,N/A,Normal
1743394068.458338,142.250.206.78,192.168.246.25,443,50093,17,556,57,N/A,Normal
1743394068.467031,142.250.206.78,192.168.246.25,443,50093,17,63,57,N/A,Normal
1743394068.4721239,192.168.246.25,142.250.206.78,50093,443,17,77,64,N/A,Normal
1743394068.584901,142.250.206.78,192.168.246.25,443,50093,17,66,57,N/A,Normal
1743394069.0602481,192.168.246.210,192.168.246.50,80,42945,6,54,64,A,Normal
1743394069.459285,192.168.246.210,192.168.246.50,80,43017,6,54,64,A,Normal
1743394069.462406,192.168.246.210,192.168.246.50,80,43020,6,54,64,A,Normal
1743394069.958036,192.168.246.210,192.168.246.50,80,43023,6,54,64,A,Normal
1743394069.961445,192.168.246.210,192.168.246.50,80,43024,6,54,64,A,Normal
1743394069.968004,192.168.246.210,192.168.246.50,80,43025,6,54,64,A,Slow Port Scan
1743394069.972492,192.168.246.210,192.168.246.50,80,43026,6,54,64,A,Slow Port Scan
1743394069.981329,192.168.246.25,192.168.246.48,58048,8009,6,176,64,PA,Normal
1743394069.986418,192.168.246.48,192.168.246.25,8009,58048,6,176,64,PA,Normal
1743394069.99028,192.168.246.25,192.168.246.48,58048,8009,6,66,64,A,Normal
1743394070.358541,192.168.246.210,192.168.246.50,80,1432,6,58,64,SA,Slow Port Scan
1743394070.3615942,192.168.246.210,192.168.246.50,80,1426,6,58,64,SA,Slow Port Scan
1743394070.4055989,192.168.246.25,192.168.246.255,57621,57621,17,86,64,N/A,Normal
1743394070.963506,192.168.246.25,192.168.246.121,51802,53,17,82,64,N/A,Normal
1743394070.99169,192.168.246.121,192.168.246.25,53,51802,17,110,64,N/A,Normal
1743394071.301822,192.168.246.25,54.191.64.170,58195,443,6,101,64,PA,Normal
1743394071.822391,54.191.64.170,192.168.246.25,443,58195,6,97,240,PA,Normal
1743394071.824918,192.168.246.25,54.191.64.170,58195,443,6,66,64,A,Normal
1743394072.208153,192.168.246.25,47.106.238.212,51413,34951,17,136,64,N/A,Normal
1743394073.610558,192.168.246.25,140.82.112.26,60473,443,6,54,64,A,Normal
1743394074.312656,192.168.246.25,142.250.196.174,64903,443,17,510,64,N/A,Normal
1743394074.49179,192.168.246.25,142.250.196.174,64903,443,17,510,64,N/A,Normal
1743394074.591591,142.250.196.174,192.168.246.25,443,64903,17,70,58,N/A,Normal
1743394074.6207192,192.168.246.25,142.250.196.174,64903,443,17,74,64,N/A,Normal
1743394074.640259,142.250.196.174,192.168.246.25,443,64903,17,64,58,N/A,Normal
1743394074.643782,192.168.246.25,142.250.196.174,64903,443,17,75,64,N/A,Normal
1743394074.749669,192.168.246.25,142.250.196.174,64903,443,17,71,64,N/A,Normal
1743394074.914142,142.250.196.174,192.168.246.25,443,64903,17,69,58,N/A,Normal
1743394074.924265,142.250.196.174,192.168.246.25,443,64903,17,1111,58,N/A,Normal
1743394074.928264,142.250.196.174,192.168.246.25,443,64903,17,179,58,N/A,Normal
1743394074.94323,192.168.246.25,142.250.196.174,64903,443,17,77,64,N/A,Normal
